cd_mun;nm_mun;sede_utp;rm_origem;utp_origem;hierarquia;id_cadeia;status_cadeia;cd_destino_principal;nm_destino_principal;rm_destino_principal;utp_destino_principal;tempo_viagem_h;sugestao_analise
2200509;Amarante;False;N/A;15;primaria;NUCLEO_71;Mista;2208809;Regeneração;N/A;15;0.444095166;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2208809;Regeneração;False;N/A;15;primaria;NUCLEO_71;Mista;2200509;Amarante;N/A;15;0.444095166;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2200707;Anísio de Abreu;False;N/A;716;primaria;NUCLEO_72;Interna;2205532;Jurema;N/A;716;0.516462774;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2205532;Jurema;False;N/A;716;primaria;NUCLEO_72;Interna;2200707;Anísio de Abreu;N/A;716;0.516462774;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2201556;Bela Vista do Piauí;False;N/A;703;primaria;NUCLEO_73;Interna;2210003;São João do Piauí;N/A;703;1.475961661;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2210003;São João do Piauí;True;N/A;703;primaria;NUCLEO_73;Interna;2201556;Bela Vista do Piauí;N/A;703;1.262980831;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2201572;Belém do Piauí;False;N/A;255;primaria;NUCLEO_74;Interna;2207207;Padre Marcos;N/A;255;0.324761077;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2207207;Padre Marcos;False;N/A;255;primaria;NUCLEO_74;Interna;2201572;Belém do Piauí;N/A;255;0.324761077;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2201705;Bertolínia;False;N/A;355;primaria;NUCLEO_75;Mista;2205904;Manoel Emídio;N/A;355;1.279598326;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2205904;Manoel Emídio;False;N/A;355;primaria;NUCLEO_75;Mista;2201705;Bertolínia;N/A;355;1.279598326;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2201770;Boa Hora;False;N/A;439;primaria;NUCLEO_76;Interna;2201945;Boqueirão do Piauí;N/A;439;0.423514186;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2201945;Boqueirão do Piauí;False;N/A;439;primaria;NUCLEO_76;Interna;2201770;Boa Hora;N/A;439;0.423514186;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2201903;Bom Jesus;True;N/A;412;primaria;NUCLEO_77;Interna;2203230;Currais;N/A;412;0.299194477;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2203230;Currais;False;N/A;412;primaria;NUCLEO_77;Interna;2201903;Bom Jesus;N/A;412;0.299194477;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2201988;Brejo do Piauí;False;N/A;448;primaria;NUCLEO_78;Interna;2202307;Canto do Buriti;N/A;448;0.290990656;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2202307;Canto do Buriti;True;N/A;448;primaria;NUCLEO_78;Interna;2201988;Brejo do Piauí;N/A;448;0.285495328;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2202554;Caridade do Piauí;False;N/A;255;primaria;NUCLEO_79;Mista;2207801;Paulistana;N/A;633;1.65307142;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2207801;Paulistana;True;N/A;633;primaria;NUCLEO_79;Mista;2202554;Caridade do Piauí;N/A;255;1.39153571;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2202604;Castelo do Piauí;True;N/A;459;primaria;NUCLEO_80;Interna;2210409;São Miguel do Tapuio;N/A;459;0.80916155;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2210409;São Miguel do Tapuio;False;N/A;459;primaria;NUCLEO_80;Interna;2202604;Castelo do Piauí;N/A;459;0.5983231;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2202703;Cocal;False;N/A;643;primaria;NUCLEO_81;Interna;2202729;Cocal dos Alves;N/A;643;0.768475969;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2202729;Cocal dos Alves;False;N/A;643;primaria;NUCLEO_81;Interna;2202703;Cocal;N/A;643;0.768475969;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2202851;Coronel José Dias;False;N/A;716;primaria;NUCLEO_82;Interna;2210607;São Raimundo Nonato;N/A;716;0.522990986;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2210607;São Raimundo Nonato;True;N/A;716;primaria;NUCLEO_82;Interna;2202851;Coronel José Dias;N/A;716;0.586495493;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2202901;Corrente;True;N/A;483;primaria;NUCLEO_83;Interna;2911105;Formosa do Rio Preto;N/A;483;1.095399085;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2911105;Formosa do Rio Preto;False;N/A;483;primaria;NUCLEO_83;Interna;2202901;Corrente;N/A;483;1.085399085;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2203206;Curimatá;False;N/A;412;primaria;NUCLEO_84;Mista;2205524;Júlio Borges;N/A;424;1.391714977;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2205524;Júlio Borges;False;N/A;424;primaria;NUCLEO_84;Mista;2203206;Curimatá;N/A;412;1.391714977;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2203701;Esperantina;True;N/A;504;primaria;NUCLEO_85;Interna;2206670;Morro do Chapéu do Piauí;N/A;504;0.310387499;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2206670;Morro do Chapéu do Piauí;False;N/A;504;primaria;NUCLEO_85;Interna;2203701;Esperantina;N/A;504;0.310387499;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2204006;Francinópolis;False;N/A;753;primaria;NUCLEO_86;Interna;2211407;Várzea Grande;N/A;753;0.669014687;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2211407;Várzea Grande;True;N/A;753;primaria;NUCLEO_86;Interna;2204006;Francinópolis;N/A;753;0.579507344;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2204303;Fronteiras;False;N/A;255;primaria;NUCLEO_87;Interna;2208205;Pio IX;N/A;255;0.701688589;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2208205;Pio IX;False;N/A;255;primaria;NUCLEO_87;Interna;2204303;Fronteiras;N/A;255;0.773377177;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2204352;Geminiano;False;N/A;255;primaria;NUCLEO_88;Interna;2208007;Picos;N/A;255;0.280293134;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2208007;Picos;True;N/A;255;primaria;NUCLEO_88;Interna;2204352;Geminiano;N/A;255;0.330146567;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2204402;Gilbués;True;N/A;515;primaria;NUCLEO_89;Interna;2206605;Monte Alegre do Piauí;N/A;515;0.192221272;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2206605;Monte Alegre do Piauí;False;N/A;515;primaria;NUCLEO_89;Interna;2204402;Gilbués;N/A;515;0.192221272;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2205359;João Costa;False;N/A;716;primaria;NUCLEO_90;Mista;2210805;Simplício Mendes;N/A;617;1.844231055;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2210805;Simplício Mendes;False;N/A;617;primaria;NUCLEO_90;Mista;2205359;João Costa;N/A;716;1.844231055;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2205458;Joca Marques;False;N/A;504;primaria;NUCLEO_91;Interna;2205805;Luzilândia;N/A;504;0.508523859;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2205805;Luzilândia;False;N/A;504;primaria;NUCLEO_91;Interna;2205458;Joca Marques;N/A;504;0.508523859;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2205565;Lagoa do Barro do Piauí;False;N/A;703;primaria;NUCLEO_92;Mista;2208650;Queimada Nova;N/A;368;0.680434758;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2208650;Queimada Nova;False;N/A;368;primaria;NUCLEO_92;Mista;2205565;Lagoa do Barro do Piauí;N/A;703;0.680434758;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2205573;Lagoa de São Francisco;False;N/A;643;primaria;NUCLEO_93;Interna;2207900;Pedro II;N/A;643;0.510832897;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2207900;Pedro II;False;N/A;643;primaria;NUCLEO_93;Interna;2205573;Lagoa de São Francisco;N/A;643;0.510832897;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2205706;Luís Correia;False;Recorte Metropolitano de Parnaíba;NOVA5;primaria;NUCLEO_94;Interna;2207702;Parnaíba;Recorte Metropolitano de Parnaíba;NOVA5;0.302303425;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2207702;Parnaíba;True;Recorte Metropolitano de Parnaíba;NOVA5;primaria;NUCLEO_94;Interna;2205706;Luís Correia;Recorte Metropolitano de Parnaíba;NOVA5;0.306151713;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2206001;Marcos Parente;False;N/A;109;primaria;NUCLEO_95;Interna;2208551;Porto Alegre do Piauí;N/A;109;1.718990933;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2208551;Porto Alegre do Piauí;False;N/A;109;primaria;NUCLEO_95;Interna;2206001;Marcos Parente;N/A;109;1.718990933;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2206803;Nossa Senhora dos Remédios;False;N/A;473;primaria;NUCLEO_96;Mista;2208502;Porto;N/A;473;0.60992641;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2208502;Porto;False;N/A;473;primaria;NUCLEO_96;Mista;2206803;Nossa Senhora dos Remédios;N/A;473;0.60992641;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2207009;Oeiras;True;N/A;617;primaria;NUCLEO_97;Mista;2209955;São João da Varjota;N/A;617;0.65666432;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2209955;São João da Varjota;False;N/A;617;primaria;NUCLEO_97;Mista;2207009;Oeiras;N/A;617;0.49332864;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2208106;Pimenteiras;False;N/A;751;primaria;NUCLEO_98;Interna;2211308;Valença do Piauí;N/A;751;1.517503712;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2211308;Valença do Piauí;True;N/A;751;primaria;NUCLEO_98;Interna;2208106;Pimenteiras;N/A;751;1.323751856;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2208304;Piracuruca;False;N/A;643;primaria;NUCLEO_99;Interna;2210052;São José do Divino;N/A;643;0.768887159;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2210052;São José do Divino;False;N/A;643;primaria;NUCLEO_99;Interna;2208304;Piracuruca;N/A;643;0.768887159;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2209708;São Francisco do Piauí;False;N/A;617;primaria;NUCLEO_100;Interna;2210102;São José do Peixe;N/A;617;1.760998507;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2210102;São José do Peixe;False;N/A;617;primaria;NUCLEO_100;Interna;2209708;São Francisco do Piauí;N/A;617;1.760998507;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2210391;São Miguel do Fidalgo;False;N/A;617;primaria;NUCLEO_101;Interna;2210904;Socorro do Piauí;N/A;617;1.937574535;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2210904;Socorro do Piauí;False;N/A;617;primaria;NUCLEO_101;Interna;2210391;São Miguel do Fidalgo;N/A;617;1.937574535;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2300200;Acaraú;False;N/A;544;primaria;NUCLEO_102;Interna;2306553;Itarema;N/A;544;0.35333921;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2306553;Itarema;True;N/A;544;primaria;NUCLEO_102;Interna;2300200;Acaraú;N/A;544;0.381669605;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2300507;Alcântaras;False;Recorte Metropolitano de Sobral;325;primaria;NUCLEO_103;Interna;2308807;Moraújo;Recorte Metropolitano de Sobral;325;0.382611202;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2308807;Moraújo;False;Recorte Metropolitano de Sobral;325;primaria;NUCLEO_103;Interna;2300507;Alcântaras;Recorte Metropolitano de Sobral;325;0.382611202;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2300754;Amontada;False;N/A;544;primaria;NUCLEO_104;Mista;2306405;Itapipoca;N/A;544;0.482489202;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2306405;Itapipoca;False;N/A;544;primaria;NUCLEO_104;Mista;2300754;Amontada;N/A;544;0.616244601;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2300903;Apuiarés;False;N/A;685;primaria;NUCLEO_105;Interna;2310704;Pentecoste;N/A;685;0.396536241;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2310704;Pentecoste;False;N/A;685;primaria;NUCLEO_105;Interna;2300903;Apuiarés;N/A;685;0.396536241;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2301307;Araripe;False;N/A;255;primaria;NUCLEO_106;Mista;2301604;Assaré;N/A;188;0.905351561;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2301604;Assaré;False;N/A;188;primaria;NUCLEO_106;Mista;2301307;Araripe;N/A;255;0.905351561;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2301406;Aratuba;False;N/A;NOVA25;primaria;NUCLEO_107;Interna;2306504;Itapiúna;N/A;NOVA25;0.932933788;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2306504;Itapiúna;False;N/A;NOVA25;primaria;NUCLEO_107;Interna;2301406;Aratuba;N/A;NOVA25;0.932933788;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2301901;Barbalha;False;Recorte Metropolitano do Cariri;187;primaria;NUCLEO_108;Interna;2307304;Juazeiro do Norte;Recorte Metropolitano do Cariri;187;0.155488876;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2307304;Juazeiro do Norte;True;Recorte Metropolitano do Cariri;187;primaria;NUCLEO_108;Interna;2301901;Barbalha;Recorte Metropolitano do Cariri;187;0.155488876;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2302008;Barro;False;N/A;675;primaria;NUCLEO_109;Interna;2308104;Mauriti;N/A;675;0.615310388;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2308104;Mauriti;False;N/A;675;primaria;NUCLEO_109;Interna;2302008;Barro;N/A;675;0.615310388;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2302503;Brejo Santo;False;N/A;675;primaria;NUCLEO_110;Interna;2311108;Porteiras;N/A;675;0.316850313;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2311108;Porteiras;False;N/A;675;primaria;NUCLEO_110;Interna;2302503;Brejo Santo;N/A;675;0.316850313;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2303709;Caucaia;False;Recorte Metropolitano de Fortaleza;111;primaria;NUCLEO_111;Mista;2304400;Fortaleza;Recorte Metropolitano de Fortaleza;111;0.129926577;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2304400;Fortaleza;True;Recorte Metropolitano de Fortaleza;111;primaria;NUCLEO_111;Mista;2303709;Caucaia;Recorte Metropolitano de Fortaleza;111;0.129926577;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2304251;Cruz;False;N/A;557;primaria;NUCLEO_112;Interna;2307254;Jijoca de Jericoacoara;N/A;557;1.050589115;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2307254;Jijoca de Jericoacoara;True;N/A;557;primaria;NUCLEO_112;Interna;2304251;Cruz;N/A;557;1.045589115;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2305506;Iguatu;False;N/A;188;primaria;NUCLEO_113;Mista;2311355;Quixelô;N/A;188;0.479954669;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2311355;Quixelô;False;N/A;188;primaria;NUCLEO_113;Mista;2305506;Iguatu;N/A;188;0.419909339;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2306306;Itapajé;False;N/A;685;primaria;NUCLEO_114;Interna;2313757;Umirim;N/A;685;0.501663607;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2313757;Umirim;False;N/A;685;primaria;NUCLEO_114;Interna;2306306;Itapajé;N/A;685;0.501663607;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2307601;Limoeiro do Norte;True;N/A;319;primaria;NUCLEO_115;Mista;2311801;Russas;N/A;674;0.729788416;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2311801;Russas;True;N/A;674;primaria;NUCLEO_115;Mista;2307601;Limoeiro do Norte;N/A;319;0.729788416;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
2308203;Meruoca;False;Recorte Metropolitano de Sobral;325;primaria;NUCLEO_116;Interna;2312908;Sobral;Recorte Metropolitano de Sobral;325;0.354687009;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2312908;Sobral;True;Recorte Metropolitano de Sobral;325;primaria;NUCLEO_116;Interna;2308203;Meruoca;Recorte Metropolitano de Sobral;325;0.482343504;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2309300;Nova Russas;True;N/A;728;primaria;NUCLEO_117;Mista;2313203;Tamboril;N/A;728;0.627558266;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2313203;Tamboril;False;N/A;728;primaria;NUCLEO_117;Mista;2309300;Nova Russas;N/A;728;0.623779133;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2309409;Novo Oriente;False;N/A;487;primaria;NUCLEO_118;Interna;2311264;Quiterianópolis;N/A;487;1.340041241;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2311264;Quiterianópolis;False;N/A;487;primaria;NUCLEO_118;Interna;2309409;Novo Oriente;N/A;487;1.340041241;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
2310308;Parambu;False;N/A;733;primaria;NUCLEO_119;Mista;2313302;Tauá;N/A;733;1.266962021;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2313302;Tauá;True;N/A;733;primaria;NUCLEO_119;Mista;2310308;Parambu;N/A;733;1.16348101;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2311306;Quixadá;False;N/A;719;primaria;NUCLEO_120;Mista;2311405;Quixeramobim;N/A;719;0.667753216;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2311405;Quixeramobim;True;N/A;719;primaria;NUCLEO_120;Mista;2311306;Quixadá;N/A;719;0.755506432;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2400802;Angicos;False;N/A;554;primaria;NUCLEO_121;Mista;2405504;Jardim de Angicos;N/A;554;1.619677688;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
2405504;Jardim de Angicos;True;N/A;554;primaria;NUCLEO_121;Mista;2400802;Angicos;N/A;554;1.484838844;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
